[Run Simulation] All outputs will be saved to: outputs\run_20251118_145005
[Run Simulation] Simulation starting...
[Run Simulation] Running object detection...
[Object Detection] Loading model...
[Object Detection] Estimated table height z=1.081 m
[Object Detection] Using centroid Z = 1.181 m
[Object Detection] Rendering overhead image and depth map...
[Object Detection] Largest contour area: 348616.5
[Object Detection] Image corner 0: pixel [390. 869.] → world [-1.         -0.40000001]
[Object Detection] Image corner 1: pixel [809. 869.] → world [-0.60000002 -0.40000001]
[Object Detection] Image corner 2: pixel [809.  30.] → world [-0.60000002  0.40000001]
[Object Detection] Image corner 3: pixel [390.  30.] → world [-1.          0.40000001]
[Object Detection] Homography calibration successful.
[Object Detection] Detecting colors...
[Object Detection] red_box: found 1 object(s)
[Object Detection] red_box[0]  X=-0.8000, Y=-0.0004, Z=1.1810
[Object Detection] green_box: found 1 object(s)
[Object Detection] green_box[0]  X=-0.8000, Y=-0.2089, Z=1.1810
[Object Detection] blue_box: found 0 object(s)
[Object Detection] orange_box: found 0 object(s)
[Object Detection] yellow_box: found 1 object(s)
[Object Detection] yellow_box[0]  X=-0.6432, Y=0.2086, Z=1.1810
[Object Detection] purple_box: found 0 object(s)
[Object Detection] Saved: overhead_rgb_annotated.png. Done.
[Object Detection] Loading model...
[Object Detection] Estimated table height z=1.081 m
[Object Detection] Using centroid Z = 1.181 m
[Object Detection] Rendering overhead image and depth map...
[Object Detection] Largest contour area: 351541.0
[Object Detection] Image corner 0: pixel [390. 869.] → world [ 0.60000002 -0.40000001]
[Object Detection] Image corner 1: pixel [809. 869.] → world [ 1.         -0.40000001]
[Object Detection] Image corner 2: pixel [809.  30.] → world [1.         0.40000001]
[Object Detection] Image corner 3: pixel [390.  30.] → world [0.60000002 0.40000001]
[Object Detection] Homography calibration successful.
[Object Detection] Detecting colors...
[Object Detection] red_box: found 1 object(s)
[Object Detection] red_box[0]  X=0.6479, Y=0.2021, Z=1.1810
[Object Detection] green_box: found 1 object(s)
[Object Detection] green_box[0]  X=0.6479, Y=-0.2021, Z=1.1810
[Object Detection] blue_box: found 0 object(s)
[Object Detection] orange_box: found 0 object(s)
[Object Detection] yellow_box: found 1 object(s)
[Object Detection] yellow_box[0]  X=0.6479, Y=0.0000, Z=1.1810
[Object Detection] purple_box: found 0 object(s)
[Object Detection] Saved: overhead_rgb_annotated.png. Done.
[Task Sequence] Updated boxes from vision:
[Task Sequence]  red_box[0] -> [-0.8000000107288361, -0.000429082247156648, 1.181]
[Task Sequence]  green_box[0] -> [-0.8000000107288361, -0.20887474213544227, 1.181]
[Task Sequence]  yellow_box[0] -> [-0.6432478523304181, 0.20858515191397806, 1.181]
[Task Sequence] Updated targets from vision:
  red_box[0] -> [-0.8000000107288361, -0.000429082247156648, 1.181]
  green_box[0] -> [-0.8000000107288361, -0.20887474213544227, 1.181]
  yellow_box[0] -> [-0.6432478523304181, 0.20858515191397806, 1.181]
  red_target[0] -> [0.6479236474782586, 0.20209773841077588, 1.181]
  green_target[0] -> [0.6479236474782586, -0.20209773841077586, 1.181]
  yellow_target[0] -> [0.6479236474782586, 0.0, 1.181]
[Task Sequence] Steps regenerated for 3 boxes with color matching.
[Run Simulation] Targets updated from vision!
[Task Sequence] Step 0 | EE Pos: [-0.379, -0.227, 1.650] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.610 | Angle Diff: 36.17°
[Task Sequence] Step 0 | EE Pos: [-0.386, -0.211, 1.638] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.588 | Angle Diff: 35.21°
[Task Sequence] Step 0 | EE Pos: [-0.386, -0.211, 1.637] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.588 | Angle Diff: 35.17°
[Task Sequence] Step 0 | EE Pos: [-0.387, -0.210, 1.637] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.587 | Angle Diff: 35.13°
[Task Sequence] Step 0 | EE Pos: [-0.387, -0.209, 1.636] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.586 | Angle Diff: 35.09°
[Task Sequence] Step 0 | EE Pos: [-0.387, -0.209, 1.636] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.585 | Angle Diff: 35.04°
[Task Sequence] Step 0 | EE Pos: [-0.387, -0.208, 1.635] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.584 | Angle Diff: 35.00°
[Task Sequence] Step 0 | EE Pos: [-0.388, -0.207, 1.634] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.583 | Angle Diff: 34.96°
[Task Sequence] Step 0 | EE Pos: [-0.388, -0.206, 1.634] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.582 | Angle Diff: 34.92°
[Task Sequence] Step 0 | EE Pos: [-0.388, -0.206, 1.633] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.581 | Angle Diff: 34.87°
[Task Sequence] Step 0 | EE Pos: [-0.388, -0.205, 1.633] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.580 | Angle Diff: 34.83°
[Task Sequence] Step 0 | EE Pos: [-0.389, -0.204, 1.632] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.579 | Angle Diff: 34.79°
[Task Sequence] Step 0 | EE Pos: [-0.389, -0.204, 1.632] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.578 | Angle Diff: 34.74°
[Task Sequence] Step 0 | EE Pos: [-0.389, -0.203, 1.631] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.577 | Angle Diff: 34.70°
[Task Sequence] Step 0 | EE Pos: [-0.390, -0.202, 1.630] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.576 | Angle Diff: 34.65°
[Task Sequence] Step 0 | EE Pos: [-0.390, -0.201, 1.630] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.575 | Angle Diff: 34.61°
[Task Sequence] Step 0 | EE Pos: [-0.390, -0.200, 1.629] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.574 | Angle Diff: 34.56°
[Task Sequence] Step 0 | EE Pos: [-0.390, -0.200, 1.629] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.573 | Angle Diff: 34.51°
[Task Sequence] Step 0 | EE Pos: [-0.391, -0.199, 1.628] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.572 | Angle Diff: 34.46°
[Task Sequence] Step 0 | EE Pos: [-0.391, -0.198, 1.627] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.571 | Angle Diff: 34.42°
[Task Sequence] Step 0 | EE Pos: [-0.391, -0.197, 1.627] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.570 | Angle Diff: 34.37°
[Task Sequence] Step 0 | EE Pos: [-0.392, -0.196, 1.626] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.569 | Angle Diff: 34.32°
[Task Sequence] Step 0 | EE Pos: [-0.392, -0.195, 1.626] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.568 | Angle Diff: 34.27°
[Task Sequence] Step 0 | EE Pos: [-0.392, -0.195, 1.625] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.567 | Angle Diff: 34.22°
[Task Sequence] Step 0 | EE Pos: [-0.392, -0.194, 1.624] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.566 | Angle Diff: 34.17°
[Task Sequence] Step 0 | EE Pos: [-0.393, -0.193, 1.624] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.565 | Angle Diff: 34.12°
[Task Sequence] Step 0 | EE Pos: [-0.393, -0.192, 1.623] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.564 | Angle Diff: 34.07°
[Task Sequence] Step 0 | EE Pos: [-0.393, -0.191, 1.622] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.562 | Angle Diff: 34.02°
[Task Sequence] Step 0 | EE Pos: [-0.393, -0.190, 1.622] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.561 | Angle Diff: 33.97°
[Task Sequence] Step 0 | EE Pos: [-0.394, -0.189, 1.621] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.560 | Angle Diff: 33.92°
[Task Sequence] Step 0 | EE Pos: [-0.394, -0.188, 1.620] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.559 | Angle Diff: 33.87°
[Task Sequence] Step 0 | EE Pos: [-0.394, -0.187, 1.620] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.558 | Angle Diff: 33.82°
[Task Sequence] Step 0 | EE Pos: [-0.394, -0.186, 1.619] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.557 | Angle Diff: 33.77°
[Task Sequence] Step 0 | EE Pos: [-0.395, -0.185, 1.618] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.555 | Angle Diff: 33.72°
[Task Sequence] Step 0 | EE Pos: [-0.395, -0.184, 1.618] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.554 | Angle Diff: 33.67°
[Task Sequence] Step 0 | EE Pos: [-0.395, -0.183, 1.617] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.553 | Angle Diff: 33.61°
[Task Sequence] Step 0 | EE Pos: [-0.395, -0.183, 1.616] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.552 | Angle Diff: 33.56°
[Task Sequence] Step 0 | EE Pos: [-0.396, -0.182, 1.616] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.551 | Angle Diff: 33.51°
[Task Sequence] Step 0 | EE Pos: [-0.396, -0.181, 1.615] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.550 | Angle Diff: 33.46°
[Task Sequence] Step 0 | EE Pos: [-0.396, -0.180, 1.614] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.548 | Angle Diff: 33.41°
[Task Sequence] Step 0 | EE Pos: [-0.396, -0.179, 1.614] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.547 | Angle Diff: 33.35°
[Task Sequence] Step 0 | EE Pos: [-0.397, -0.178, 1.613] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.546 | Angle Diff: 33.30°
[Task Sequence] Step 0 | EE Pos: [-0.397, -0.177, 1.612] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.545 | Angle Diff: 33.25°
[Task Sequence] Step 0 | EE Pos: [-0.397, -0.176, 1.612] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.543 | Angle Diff: 33.19°
[Task Sequence] Step 0 | EE Pos: [-0.397, -0.174, 1.611] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.542 | Angle Diff: 33.14°
[Task Sequence] Step 0 | EE Pos: [-0.398, -0.173, 1.610] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.541 | Angle Diff: 33.09°
[Task Sequence] Step 0 | EE Pos: [-0.398, -0.172, 1.610] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.540 | Angle Diff: 33.03°
[Task Sequence] Step 0 | EE Pos: [-0.398, -0.171, 1.609] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.538 | Angle Diff: 32.98°
[Task Sequence] Step 0 | EE Pos: [-0.398, -0.170, 1.608] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.537 | Angle Diff: 32.93°
[Task Sequence] Step 0 | EE Pos: [-0.399, -0.169, 1.607] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.536 | Angle Diff: 32.87°
[Task Sequence] Step 0 | EE Pos: [-0.399, -0.168, 1.607] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.535 | Angle Diff: 32.82°
[Task Sequence] Step 0 | EE Pos: [-0.399, -0.167, 1.606] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.533 | Angle Diff: 32.77°
[Task Sequence] Step 0 | EE Pos: [-0.399, -0.166, 1.605] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.532 | Angle Diff: 32.71°
[Task Sequence] Step 0 | EE Pos: [-0.399, -0.165, 1.605] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.531 | Angle Diff: 32.66°
[Task Sequence] Step 0 | EE Pos: [-0.400, -0.164, 1.604] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.530 | Angle Diff: 32.61°
[Task Sequence] Step 0 | EE Pos: [-0.400, -0.163, 1.603] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.528 | Angle Diff: 32.55°
[Task Sequence] Step 0 | EE Pos: [-0.400, -0.162, 1.603] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.527 | Angle Diff: 32.50°
[Task Sequence] Step 0 | EE Pos: [-0.400, -0.161, 1.602] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.526 | Angle Diff: 32.44°
[Task Sequence] Step 0 | EE Pos: [-0.400, -0.159, 1.601] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.525 | Angle Diff: 32.39°
[Task Sequence] Step 0 | EE Pos: [-0.400, -0.158, 1.600] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.523 | Angle Diff: 32.34°
[Task Sequence] Step 0 | EE Pos: [-0.401, -0.157, 1.600] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.522 | Angle Diff: 32.28°
[Task Sequence] Step 0 | EE Pos: [-0.401, -0.156, 1.599] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.521 | Angle Diff: 32.23°
[Task Sequence] Step 0 | EE Pos: [-0.401, -0.155, 1.598] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.519 | Angle Diff: 32.18°
[Task Sequence] Step 0 | EE Pos: [-0.401, -0.154, 1.598] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.518 | Angle Diff: 32.12°
[Task Sequence] Step 0 | EE Pos: [-0.401, -0.153, 1.597] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.517 | Angle Diff: 32.07°
[Task Sequence] Step 0 | EE Pos: [-0.401, -0.152, 1.596] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.516 | Angle Diff: 32.02°
[Task Sequence] Step 0 | EE Pos: [-0.402, -0.150, 1.595] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.514 | Angle Diff: 31.96°
[Task Sequence] Step 0 | EE Pos: [-0.402, -0.149, 1.595] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.513 | Angle Diff: 31.91°
[Task Sequence] Step 0 | EE Pos: [-0.402, -0.148, 1.594] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.512 | Angle Diff: 31.86°
[Task Sequence] Step 0 | EE Pos: [-0.402, -0.147, 1.593] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.510 | Angle Diff: 31.81°
[Task Sequence] Step 0 | EE Pos: [-0.402, -0.146, 1.593] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.509 | Angle Diff: 31.75°
[Task Sequence] Step 0 | EE Pos: [-0.402, -0.145, 1.592] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.508 | Angle Diff: 31.70°
[Task Sequence] Step 0 | EE Pos: [-0.402, -0.143, 1.591] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.507 | Angle Diff: 31.65°
[Task Sequence] Step 0 | EE Pos: [-0.402, -0.142, 1.591] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.505 | Angle Diff: 31.60°
[Task Sequence] Step 0 | EE Pos: [-0.403, -0.141, 1.590] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.504 | Angle Diff: 31.54°
[Task Sequence] Step 0 | EE Pos: [-0.403, -0.140, 1.589] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.503 | Angle Diff: 31.49°
[Task Sequence] Step 0 | EE Pos: [-0.403, -0.139, 1.588] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.501 | Angle Diff: 31.44°
[Task Sequence] Step 0 | EE Pos: [-0.403, -0.138, 1.588] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.500 | Angle Diff: 31.39°
[Task Sequence] Step 0 | EE Pos: [-0.403, -0.136, 1.587] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.499 | Angle Diff: 31.34°
[Task Sequence] Step 0 | EE Pos: [-0.403, -0.135, 1.586] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.498 | Angle Diff: 31.28°
[Task Sequence] Step 0 | EE Pos: [-0.403, -0.134, 1.586] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.496 | Angle Diff: 31.23°
[Task Sequence] Step 0 | EE Pos: [-0.403, -0.133, 1.585] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.495 | Angle Diff: 31.18°
[Task Sequence] Step 0 | EE Pos: [-0.403, -0.132, 1.584] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.494 | Angle Diff: 31.13°
[Task Sequence] Step 0 | EE Pos: [-0.403, -0.130, 1.584] | Target Pos: [-0.593, 0.209, 1.281] | Dist: 0.492 | Angle Diff: 31.08°
